id_game,name_game,genre_str,playtime_forever,playtime_normalized
218410,DEFENDERS QUEST VALLEY OF THE FORGOTTEN DX EDITION,"Indie, Strategy, RPG",171761.0,0.00010421168222383349
303390,DEAD BITS,"Action, Casual, Indie",171535.0,0.00010392381872301962
236150,STARPOINT GEMINI 2,"Action, Simulation, RPG",171084.0,0.00010334936545369641
222980,DEAD PIXELS,"Action, Indie, RPG",171020.0,0.0001032678465862093
107310,CTHULHU SAVES THE WORLD,"Indie, RPG",170330.0,0.0001023889712961139
21000,LEGO BATMAN,"Action, Adventure",170010.0,0.00010198137695867834
297000,HEROESR OF MIGHT  MAGICR III   HD EDITION,"Strategy, RPG",169885.0,0.00010182216042061757
115110,STACKING,"Indie, Adventure",169820.0,0.00010173936782082599
3540,PEGGLETM NIGHTS,Casual,168116.0,9.95689279739817e-05
335330,BRICK FORCE,"Action, Free to Play",167606.0,9.89193244986938e-05
246090,SPACEBASE DF 9,"Indie, Simulation, Strategy",166947.0,9.807993491003748e-05
63910,KINGS BOUNTY CROSSWORLDS,"Strategy, RPG",166778.0,9.786467415057932e-05
250260,JAZZPUNK DIRECTORS CUT,"Indie, Adventure",166755.0,9.783537830757613e-05
287920,MORTAL ONLINE,"Action, Indie, Free to Play, RPG, Massively Multiplayer",165059.0,9.567512831916775e-05
412880,DRIFT STREETS JAPAN,"Action, Indie, Simulation, Sports, Racing, Massively Multiplayer",164993.0,9.559106198707166e-05
327890,I AM BREAD,"Action, Indie, Simulation, Adventure",164443.0,9.489050921960432e-05
314410,RAMPAGE KNIGHTS,"Action, Indie, RPG, Adventure",164217.0,9.460264571879045e-05
277430,HALO SPARTAN ASSAULT,Action,163954.0,9.426765412271062e-05
24840,MEDAL OF HONOR AIRBORNE,Action,163913.0,9.42154310982267e-05
6850,HITMAN 2 SILENT ASSASSIN,Action,163432.0,9.360276585976889e-05
93200,REVENGE OF THE TITANS,"Action, Indie, Strategy",163427.0,9.359639719824645e-05
271240,OFFWORLD TRADING COMPANY,"Indie, Simulation, Strategy",163347.0,9.349449861388757e-05
45100,SECRET OF THE MAGIC CRYSTALS,"Casual, Indie",162981.0,9.302831259044565e-05
263500,DRAGONS AND TITANS,"Action, Indie, Free to Play, RPG, Adventure",162939.0,9.297481583365726e-05
1930,TWO WORLDS EPIC EDITION,RPG,162866.0,9.288183337542976e-05
378720,THEA THE AWAKENING,"Indie, Strategy, RPG",162667.0,9.262836064683703e-05
235360,PRIME WORLD DEFENDERS,"Casual, Indie, Strategy, RPG",162558.0,9.248952382564805e-05
274920,FACERIG,"Animation &amp; Modeling, Video Production",162044.0,9.183482542114219e-05
226720,LOST PLANETR 3,Action,161983.0,9.175712775056854e-05
12360,FLATOUT ULTIMATE CARNAGE,Racing,161822.0,9.155205684954629e-05
98300,TOY SOLDIERS,"Action, Casual, Simulation, Strategy",161619.0,9.129348919173562e-05
90200,FARMING SIMULATOR 2011,Simulation,160655.0,9.006561125021102e-05
209120,STREET FIGHTER X TEKKEN,Action,159613.0,8.873838218893652e-05
365450,HACKNET,"Indie, Simulation",159602.0,8.872437113358717e-05
254440,POOL NATION,"Casual, Indie, Simulation, Strategy, Sports",158963.0,8.791045619102058e-05
205910,TINY AND BIG GRANDPAS LEFTOVERS,Indie,158612.0,8.746337615214597e-05
231160,THE SWAPPER,"Action, Indie, Adventure",158599.0,8.744681763218763e-05
209540,STRIKE SUIT ZERO,"Action, Indie, Simulation",158585.0,8.742898537992484e-05
282140,SOMA,"Action, Indie, Adventure",158371.0,8.715640666676481e-05
307880,SAVAGE LANDS,"Action, Indie, Simulation, Adventure, Early Access",158362.0,8.714494307602444e-05
311730,DEAD OR ALIVE 5 LAST ROUND CORE FIGHTERS,Action,158348.0,8.712711082376162e-05
60,RICOCHET,Action,158238.0,8.698700027026817e-05
345180,VICTOR VRAN ARPG,"Action, Indie, RPG, Adventure",157618.0,8.61972862414868e-05
367450,POLY BRIDGE,"Indie, Simulation",157542.0,8.610048258634584e-05
211580,WANDERLUST REBIRTH,"Action, Indie, RPG, Adventure",157442.0,8.597310935589723e-05
91330,IRON FRONT DIGITAL WAR EDITION,"Action, Simulation, Strategy",157347.0,8.585210478697107e-05
466910,WORMIS THE GAME,"Casual, Free to Play",157307.0,8.580115549479162e-05
266150,LOST SAGA NA,"Action, Casual, Free to Play",155602.0,8.362944191564285e-05
32450,LEGOR INDIANA JONESTM 2 THE ADVENTURE CONTINUES,Adventure,155591.0,8.36154308602935e-05
22130,HEARTS OF IRON 2 COMPLETE,Strategy,155429.0,8.340908622696676e-05
444090,PALADINSR,"Action, Free to Play, Early Access",155286.0,8.322694250742523e-05
207490,RAYMANR ORIGINS,"Action, Adventure",154794.0,8.260026621361807e-05
40,DEATHMATCH CLASSIC,Action,154486.0,8.220795666383636e-05
15710,ODDWORLD ABES EXODDUSR,Adventure,154058.0,8.166279923751632e-05
232890,STRONGHOLD CRUSADER 2,"Simulation, Strategy",153729.0,8.12437413093404e-05
374040,PORTAL KNIGHTS,"Action, RPG, Adventure",153379.0,8.079793500277027e-05
261760,LICHDOM BATTLEMAGE,"Action, Indie, RPG",152837.0,8.010757209373881e-05
291410,DUELYST,"Indie, Strategy, Free to Play",152387.0,7.953439255672007e-05
376210,THE ISLE,"Action, Indie, Simulation, Adventure, Early Access, Massively Multiplayer",152366.0,7.950764417832587e-05
234080,CASTLEVANIA LORDS OF SHADOW   ULTIMATE EDITION,"Action, Adventure",152215.0,7.931531060034847e-05
252450,STARDRIVE 2,"Indie, Strategy",152177.0,7.926690877277801e-05
214250,I AM ALIVE,"Action, Adventure",151577.0,7.850266939008634e-05
280740,APERTURE TAG THE PAINT GUN TESTING INITIATIVE,"Action, Casual, Indie, Adventure",151027.0,7.7802116622619e-05
207350,YS ORIGIN,"Action, RPG, Adventure",150875.0,7.760850931233713e-05
25980,MAJESTY 2,"Simulation, Strategy",150695.0,7.737923749752962e-05
35480,DWARFS,"Casual, Indie, Strategy",149956.0,7.64379493245144e-05
40700,MACHINARIUM,"Indie, Adventure",148539.0,7.463307064905762e-05
249650,BLACKGUARDS,"Indie, Strategy, RPG",148332.0,7.436940806202901e-05
344850,BIG PHARMA,"Indie, Simulation, Strategy",148143.0,7.412867265648113e-05
201570,REALLY BIG SKY,"Action, Indie",147446.0,7.324088124025435e-05
42850,ARSENAL OF DEMOCRACY A HEARTS OF IRON GAME,Strategy,146832.0,7.245880960529989e-05
73020,MAJESTY 2 COLLECTION,Strategy,146441.0,7.196078027424583e-05
354640,THE SETTLERS ONLINE,"Simulation, Strategy, Free to Play",146105.0,7.153280621993851e-05
227580,10000000,"Action, Casual, Indie, RPG",144833.0,6.99126187286322e-05
204530,INFESTED PLANET,"Action, Indie, Strategy",143888.0,6.870894170089286e-05
205950,JET SET RADIO,Action,143854.0,6.866563480254032e-05
228400,ACE COMBAT ASSAULT HORIZON   ENHANCED EDITION,"Action, Simulation",143813.0,6.86134117780564e-05
205890,CHRONICLE RUNESCAPE LEGENDS,"Strategy, Free to Play, Adventure",143519.0,6.823893448053747e-05
256370,MXGP   THE OFFICIAL MOTOCROSS VIDEOGAME,"Simulation, Sports, Racing",143333.0,6.800202027190308e-05
290730,MY LANDS BLACK GEM HUNTING,"Casual, Indie, Strategy, Free to Play, Massively Multiplayer",143254.0,6.790139541984868e-05
221540,DG2 DEFENSE GRID 2,"Indie, Strategy",143004.0,6.758296234372714e-05
253980,ENCLAVE,RPG,142611.0,6.708238554806412e-05
205610,PORT ROYALE 3,"Action, Simulation, Strategy",142609.0,6.707983808345515e-05
15370,HEROES OF MIGHT  MAGIC V TRIBES OF THE EAST,Strategy,142140.0,6.648245763265118e-05
207080,INDIE GAME THE MOVIE,Indie,141565.0,6.575006155757167e-05
304730,TRAIN FEVER,"Casual, Indie, Simulation",140995.0,6.502403414401461e-05
248170,CLICKTEAM FUSION 25,"Education, Animation &amp; Modeling, Utilities, Web Publishing",140060.0,6.383309443932012e-05
111800,BLOCKS THAT MATTER,"Casual, Indie",139427.0,6.302682189058043e-05
252870,PULSAR LOST COLONY,"Action, Indie, Simulation, Strategy, Adventure, Early Access, First-Person, FPS, Singleplayer, Survival, Open World, Exploration, Sandbox, Multiplayer, Co-op, Sci-fi, Online Co-Op, Rogue-like, Space, Space Sim",139352.0,6.293129196774397e-05
3990,CIVILIZATION IVR WARLORDS,Strategy,139346.0,6.292364957391706e-05
356040,SHELTERED,"Indie, Strategy, RPG",139288.0,6.284977310025687e-05
217140,RISE OF THE TRIAD,Action,139242.0,6.279118141425051e-05
33340,DAWN OF DISCOVERYTM VENICE,Strategy,138571.0,6.193650703794035e-05
410320,EARTH DEFENSE FORCE 41 THE SHADOW OF NEW DESPAIR,Action,138245.0,6.152127030667788e-05
405310,LEGOR MARVELS AVENGERS,"Action, Adventure",138099.0,6.133530539022291e-05
340170,FINAL FANTASY TYPE 0TM HD,"Action, RPG",137976.0,6.117863631677111e-05
108200,TICKET TO RIDE,"Casual, Indie, Strategy",137760.0,6.090351013900212e-05
48800,SHIP SIMULATOR EXTREMES,Simulation,137588.0,6.068442818263052e-05
225160,SHADOW WARRIOR CLASSIC REDUX,Action,137512.0,6.0587624527489586e-05
6980,THIEF DEADLY SHADOWS,Action,137113.0,6.007940533799962e-05
252330,SLENDER THE ARRIVAL,"Action, Indie, Adventure",137051.0,6.00004339351215e-05
342370,EUROPE AT WAR,"Action, Strategy, Free to Play",136770.0,5.964251515756089e-05
354140,FIVE NIGHTS AT FREDDYS 3,"Action, Indie, Simulation",136508.0,5.930879729378554e-05
397460,THE JACKBOX PARTY PACK 2,"Casual, Indie, Strategy",136144.0,5.8845158734952615e-05
70100,HACKER EVOLUTION,Simulation,135720.0,5.830509623785051e-05
377840,FINAL FANTASY IX,RPG,135320.0,5.7795603316056074e-05
239120,FINAL FANTASY III,RPG,135049.0,5.7450421861540344e-05
298050,MASTER OF ORION,Strategy,134703.0,5.7009710484188174e-05
232430,GONE HOME,"Indie, Adventure",134553.0,5.6818650638515244e-05
272470,THE INCREDIBLE ADVENTURES OF VAN HELSING II,"Action, Indie, RPG, Adventure",134148.0,5.6302789055198395e-05
96100,DEFY GRAVITY EXTENDED,"Action, Casual, Indie",133763.0,5.5812402117971246e-05
13570,TOM CLANCYS SPLINTER CELL CHAOS THEORYR,Action,133594.0,5.559714135851309e-05
250580,PARANAUTICAL ACTIVITY DELUXE ATONEMENT EDITION,"Action, Indie, RPG",133590.0,5.559204642929515e-05
329050,DEVIL MAY CRYR 4 SPECIAL EDITION,Action,133383.0,5.5328383842266534e-05
372800,RPG MO,"Indie, Free to Play, RPG, Adventure, Early Access, Massively Multiplayer",133319.0,5.5246864974779417e-05
214870,PAINKILLER HELL  DAMNATION,Action,133239.0,5.514496639042054e-05
298160,ELDEVIN,"Casual, Indie, Free to Play, RPG, Massively Multiplayer",133229.0,5.5132229067375663e-05
242570,SPACE HULK,"Indie, Strategy",132535.0,5.424825884806233e-05
24670,TRAINZTM SIMULATOR 12,Simulation,132491.0,5.4192214626664937e-05
345350,LIGHTNING RETURNSTM FINAL FANTASYR XIII,RPG,132428.0,5.411196949148232e-05
335670,LISA,"Indie, RPG, Adventure",132115.0,5.3713291280178165e-05
45000,SOL SURVIVOR,"Indie, Strategy",131952.0,5.350567291454694e-05
308420,ZIGGURAT,"Action, Indie, RPG",131256.0,5.261915523062464e-05
22200,ZENO CLASH,"Action, Indie",131103.0,5.2424274188038266e-05
42120,LEAD AND GOLD GANGS OF THE WILD WEST,Action,130636.0,5.182944120184327e-05
449140,ISTROLID,"Indie, Strategy, Free to Play",130474.0,5.162309656851652e-05
360170,HOW TO SURVIVE 2,"Action, RPG, Adventure",130284.0,5.1381087430664164e-05
302380,FLOATING POINT,"Casual, Indie, Free to Play",129947.0,5.0951839644052346e-05
301970,SCREENCHEAT,"Action, Indie",129143.0,4.992775887124553e-05
296970,RENOWNED EXPLORERS INTERNATIONAL SOCIETY,"Indie, Strategy, RPG, Adventure",128961.0,4.9695939591829055e-05
32360,THE SECRET OF MONKEY ISLAND SPECIAL EDITION,Adventure,128844.0,4.9546912912204195e-05
12500,PUZZLEQUEST CHALLENGE OF THE WARLORDS,Casual,128296.0,4.8848907609345824e-05
201210,POX NORA,"Strategy, Free to Play, RPG",128112.0,4.861454086532038e-05
35130,LARA CROFT AND THE GUARDIAN OF LIGHT,"Action, Adventure",127850.0,4.8280823001545025e-05
331470,EVERLASTING SUMMER,"Casual, Indie, Free to Play, Adventure",126971.0,4.716121230590177e-05
47540,PUZZLE QUEST 2,"Casual, RPG",126887.0,4.705421879232493e-05
261470,DISTANT WORLDS UNIVERSE,"Simulation, Strategy",126606.0,4.669630001476435e-05
45750,LOST PLANETR 2,"Action, Adventure",126411.0,4.6447922215389555e-05
2620,CALL OF DUTYR,Action,126048.0,4.59855573888611e-05
345610,THE FRUIT OF GRISAIA,"Casual, Adventure",125780.0,4.564419713125884e-05
333980,AKIBAS TRIP UNDEAD  UNDRESSED,"Action, Casual, RPG, Adventure",125600.0,4.541492531645133e-05
203750,BINARY DOMAIN,Action,125390.0,4.514744153250925e-05
338540,NAVY FIELD 2  CONQUEROR OF THE OCEAN,"Action, Simulation, Strategy, Free to Play, RPG, Massively Multiplayer",125387.0,4.514362033559581e-05
375910,ANNO 2205TM,"Simulation, Strategy",125300.0,4.5032805625105525e-05
304240,RESIDENT EVIL  BIOHAZARD HD REMASTER,"Action, Adventure",124961.0,4.460101037388474e-05
214830,HALF MINUTE HERO SUPER MEGA NEO CLIMAX ULTIMATE BOY,"Action, Casual, RPG",124783.0,4.43742860236862e-05
259060,DOMINIONS 4 THRONES OF ASCENSION,"Indie, Strategy",123415.0,4.2631820231149256e-05
251470,TOWERFALL ASCENSION,"Action, Indie",123346.0,4.25439327021397e-05
208730,GAME OF THRONES,"Action, RPG",122922.0,4.20038702050376e-05
16810,SID MEIERS CIVILIZATION IV COLONIZATION,Strategy,122422.0,4.136700405279456e-05
235250,SUPER SANCTUM TD,"Casual, Indie, Strategy",120886.0,3.9410551233103926e-05
251810,LEADWERKS GAME ENGINE,"Design & Illustration, Education, First-Person, Sandbox, Utilities, Game Development, Software Training, Animation & Modeling, GameMaker, Software",120839.0,3.935068581479309e-05
339600,VEGA CONFLICT,"Strategy, Free to Play, Massively Multiplayer",120155.0,3.847945291852461e-05
207650,A VIRUS NAMED TOM,"Action, Indie, Strategy",120098.0,3.84068501771689e-05
304410,HEXCELLS INFINITE,"Casual, Indie, Strategy",119998.0,3.8279476946720295e-05
299460,WOODLE TREE ADVENTURES,"Action, Indie, Adventure",119823.0,3.805657379343523e-05
35420,DEFENCE ALLIANCE 2,Action,119639.0,3.782220704940978e-05
232750,MARS WAR LOGS,"Action, RPG",119324.0,3.7420981373496685e-05
44340,OPERATION FLASHPOINT RED RIVER,"Action, Strategy",119070.0,3.709745336815721e-05
268870,SATELLITE REIGN,"Action, Indie, Strategy",118439.0,3.6293728284026496e-05
360740,DOWNWELL,"Action, Indie, Adventure",118361.0,3.619437716427656e-05
230700,LA MULANA,"Action, Indie, Adventure",118325.0,3.614852280131508e-05
329380,STEALTH INC 2 A GAME OF CLONES,"Action, Indie, Adventure",118033.0,3.577659296840515e-05
244730,DIVEKICK,"Action, Indie",117454.0,3.5039101964107704e-05
258090,99 SPIRITS,"Indie, RPG, Adventure",117385.0,3.495121443509815e-05
278460,SKYBORN,"Casual, RPG",117199.0,3.471430022646373e-05
20530,RED FACTION,Action,116945.0,3.4390772221124286e-05
203350,KINGS BOUNTY WARRIORS OF THE NORTH,"Strategy, RPG",116215.0,3.346094763884944e-05
286100,YOU HAVE TO WIN THE GAME,"Action, Indie",116105.0,3.332083708535596e-05
91900,POST APOCALYPTIC MAYHEM,"Action, Racing",116087.0,3.329790990387523e-05
3170,KINGS BOUNTY ARMORED PRINCESS,"Strategy, RPG",115947.0,3.3119587381247176e-05
200370,A GAME OF DWARVES,"Casual, Strategy",115711.0,3.281898655738846e-05
286080,THINKING WITH TIME MACHINE,"Action, Indie, Free to Play, Adventure",115671.0,3.276803726520901e-05
363600,HOLY POTATOES A WEAPON SHOP,"Indie, Simulation",115592.0,3.26674124131546e-05
294810,BLAZBLUE CONTINUUM SHIFT EXTEND,Action,115493.0,3.254131291501047e-05
328070,REFLEX ARENA,"Action, Indie",114919.0,3.1810190572235464e-05
285310,ROLLERCOASTER TYCOONR DELUXE,"Simulation, Strategy",114654.0,3.147265151154667e-05
34600,ORDER OF WARTM,Strategy,114510.0,3.128923405970065e-05
21980,CALL OF JUAREZR BOUND IN BLOOD,Action,114349.0,3.10841631586784e-05
405900,DISGAEA PC  MO JIE ZHAN JI DEISUGAIA PC,RPG,113335.0,2.97925986019295e-05
209950,TRIPLE TOWN,"Casual, Indie, Strategy",112411.0,2.861566995258436e-05
349480,MODULAR COMBAT,"Action, Free to Play, RPG",112355.0,2.8544340943533148e-05
345370,TYRANOBUILDER VISUAL NOVEL STUDIO,Utilities,112140.0,2.8270488498068655e-05
209190,STEALTH BASTARD DELUXE,"Action, Indie",112013.0,2.8108724495398918e-05
286570,F1 2015,"Sports, Racing",111855.0,2.7907474791290108e-05
426000,HUNIECAM STUDIO,"Indie, Simulation",111665.0,2.7665465653437752e-05
241410,CASTLESTORM,"Action, Indie, Strategy",111414.0,2.7345758845011747e-05
42990,SWORD OF THE STARS II ENHANCED EDITION,Strategy,111393.0,2.731901046661755e-05
302670,CALL TO ARMS,"Action, Indie, Simulation, Strategy, Free to Play, Early Access",111269.0,2.7161067660861255e-05
236450,PAC MANTM CHAMPIONSHIP EDITION DX,Action,111222.0,2.710120224255042e-05
381120,SHOPPE KEEP,"Indie, Simulation, RPG, Adventure",111162.0,2.7024778304281244e-05
290140,ECHO OF SOUL,"Free to Play, RPG, Massively Multiplayer",111085.0,2.6926700916835836e-05
424280,IRON SNOUT,"Action, Indie, Free to Play",110830.0,2.6601899179191864e-05
356670,SPOOKYS JUMP SCARE MANSION,"Action, Indie, Free to Play, Adventure",110433.0,2.6096227454310895e-05
250520,UNDERRAIL,"Indie, RPG",110360.0,2.60032449960834e-05
250560,FIGHT THE DRAGON,"Indie, RPG",110312.0,2.5942105845468068e-05
202530,SONIC THE HEDGEHOG 4   EPISODE I,"Action, Adventure, Singleplayer, Great Soundtrack, Platformer, 2D, Fast-Paced, Family Friendly, Colorful",110133.0,2.571410776296506e-05
266130,BREACH  CLEAR,"Action, Simulation, Strategy, RPG",109971.0,2.5507763129638337e-05
70110,HACKER EVOLUTION UNTOLD,"Indie, Simulation",109788.0,2.5274670117917362e-05
322520,DYNASTY WARRIORSR 8 EMPIRES,Action,109251.0,2.459067587040834e-05
434570,BLOOD AND BACON,"Action, Casual, Adventure",109147.0,2.4458207710741797e-05
238280,LEGEND OF DUNGEON,"Action, Indie, RPG, Adventure, VR, Singleplayer, Difficult, Fantasy, Multiplayer, Local Multiplayer, Local Co-Op, Co-op, Pixel Graphics, Procedural Generation, Rogue-like, Rogue-lite, Perma Death, Kickstarter, 4 Player Local, Dungeon Crawler",109034.0,2.4314275960334877e-05
39200,DUNGEON SIEGE II,RPG,108916.0,2.4163975548405518e-05
360,HALF LIFE DEATHMATCH SOURCE,Action,108679.0,2.3862100992242302e-05
65740,CARRIER COMMAND GAEA MISSION,"Action, Strategy",108611.0,2.3775487195537245e-05
24400,KING ARTHUR   THE ROLE PLAYING WARGAME,"Strategy, RPG",107973.0,2.296284598527512e-05
214630,CALL OF DUTY BLACK OPS   MAC EDITION,Action,107407.0,2.2241913500935993e-05
314660,ODDWORLD NEW N TASTY,"Action, Indie, Adventure",107103.0,2.1854698880372246e-05
285330,ROLLERCOASTER TYCOONR 2 TRIPLE THRILL PACK,"Simulation, Strategy",106996.0,2.1718409523792235e-05
248310,FREEDOM PLANET,"Action, Indie",106628.0,2.1249676035741343e-05
15520,AAAAAA   A RECKLESS DISREGARD FOR GRAVITY,"Action, Indie, Sports",106328.0,2.086755634439551e-05
307980,CRICKET CAPTAIN 2014,Sports,106180.0,2.0679043963331574e-05
262280,DUNGEONS 2,"Simulation, Strategy, RPG",106035.0,2.049435277918111e-05
98400,HARD RESET EXTENDED EDITION,"Action, Indie",106034.0,2.049307904687661e-05
443810,THIS IS THE POLICE,"Indie, Strategy, Adventure",106017.0,2.0471425597700353e-05
293780,CRAWL,"Action, Indie, RPG",105940.0,2.0373348210254918e-05
8140,TOMB RAIDER UNDERWORLD,"Action, Adventure",105711.0,2.008166351252761e-05
263980,OUT THERE SOMEWHERE,"Action, Indie, Adventure",105635.0,1.998485985738667e-05
221810,THE CAVE,Adventure,105629.0,1.9977217463559735e-05
397100,MACHINECRAFT,"Indie, Simulation, Free to Play, Early Access",105572.0,1.9904614722204053e-05
316390,SZONE ONLINE,"Action, Free to Play, RPG, Massively Multiplayer",105533.0,1.9854939162329072e-05
496300,KINGDOM NEW LANDS,"Indie, Simulation, Strategy",105181.0,1.9406585391149993e-05
39690,ARCANIA,RPG,105093.0,1.929449694835521e-05
15750,ODDWORLD STRANGERS WRATH HD,"Action, Strategy, Adventure",105010.0,1.9188777167082865e-05
275670,SPACE RUN,"Indie, Strategy",104818.0,1.894422056462154e-05
292180,X PLANE 10 GLOBAL   64 BIT,Simulation,104724.0,1.8824489727999847e-05
251870,GO GO NIPPON MY FIRST TRIP TO JAPAN,Adventure,104199.0,1.8155780268144643e-05
104200,BEEP,"Indie, Adventure",104089.0,1.8015669714651164e-05
362620,SOFTWARE INC,"Indie, Simulation, Strategy, Early Access",103896.0,1.7769839379885367e-05
274290,GODS WILL BE WATCHING,"Indie, Adventure",103766.0,1.760425418030216e-05
376300,GUILTY GEAR XRD  SIGN,Action,103672.0,1.748452334368047e-05
223100,HOMEFRONTR THE REVOLUTION,"Action, Adventure",103544.0,1.732148560870626e-05
261110,KILLER IS DEAD   NIGHTMARE EDITION,Action,103207.0,1.6892237822094442e-05
9010,RETURN TO CASTLE WOLFENSTEIN,Action,103106.0,1.676359085934137e-05
205230,HELL YEAH WRATH OF THE DEAD RABBIT,Action,103062.0,1.6707546637943977e-05
224820,SUPER HOUSE OF DEAD NINJAS,"Action, Indie",103028.0,1.6664239739591435e-05
235210,STRIDERTM  SUTORAIDA FEI LONG R,"Action, Adventure",102821.0,1.640057715256282e-05
8000,TOMB RAIDER ANNIVERSARY,"Action, Adventure",102745.0,1.6303773497421885e-05
343360,PARTICULA,"Casual, Indie, Strategy",102214.0,1.562742164373977e-05
253900,KNIGHTS AND MERCHANTS,"Simulation, Strategy",101666.0,1.49294163408814e-05
300970,FIESTA ONLINE NA,"Free to Play, RPG, Massively Multiplayer",101395.0,1.4584234886365669e-05
475490,MAJORMINOR   COMPLETE EDITION,"Indie, Simulation, RPG, Adventure",101277.0,1.443393447443631e-05
209520,MINI MOTOR RACING EVO,"Casual, Indie, Racing",101259.0,1.4411007292955554e-05
407840,GUARDIANS OF ORION,"Action, Indie, RPG",101043.0,1.4135881115186563e-05
283640,SALT AND SANCTUARY,"Action, Indie, RPG",100996.0,1.407601569687573e-05
9460,FRONTLINESTM FUEL OF WARTM,Action,100664.0,1.365313657178635e-05
31290,BACK TO THE FUTURE THE GAME,Adventure,100625.0,1.360346101191137e-05
260210,ASSASSINS CREEDR LIBERATION HD,"Action, Adventure",100002.0,1.280992578621656e-05
292910,DEPONIA THE COMPLETE JOURNEY,Adventure,99381.0,1.2018938025130693e-05
263300,BLAZBLUE CALAMITY TRIGGER,Action,99111.0,1.1675030302919461e-05
251290,THE LEGEND OF HEROES TRAILS IN THE SKY SC,RPG,98994.0,1.1526003623294574e-05
38720,RUSH,"Casual, Indie, Strategy",98594.0,1.1016510701500137e-05
318430,SQUISHY THE SUICIDAL PIG,"Indie, Adventure",98582.0,1.1001225913846317e-05
1690,SPACE EMPIRES V,Strategy,98313.0,1.0658591923939556e-05
349720,AUDITION ONLINE,"Casual, Free to Play, Massively Multiplayer",98114.0,1.0405119195346823e-05
211600,THIEFTM GOLD,"Action, Simulation",98074.0,1.035416990316737e-05
244630,NEOTOKYO,"Action, Free to Play",97847.0,1.0065032670049032e-05
278530,3 STARS OF DESTINY,"Indie, RPG, Adventure",97816.0,1.0025546968609958e-05
300570,INFINIFACTORY,"Indie, Simulation",97314.0,9.386133351757948e-06
260130,AGAREST GENERATIONS OF WAR ZERO,"Strategy, RPG, Adventure",97293.0,9.35938497336375e-06
238910,BIONIC DUES,"Indie, Strategy, RPG",96790.0,8.718697624207243e-06
312920,RUGBY LEAGUE LIVE 3,Sports,96728.0,8.639726221329122e-06
115120,IRON BRIGADE,"Action, Strategy",96503.0,8.353136452819753e-06
16600,TRIALS 2 SECOND EDITION,"Indie, Sports, Racing",96475.0,8.31747194829412e-06
482920,HERO ZERO,"Casual, Indie, Strategy, Free to Play, RPG, Adventure, Massively Multiplayer",96323.0,8.123864638012247e-06
286340,FARSKY,"Indie, Adventure",96295.0,8.088200133486641e-06
242820,140,"Action, Indie",95892.0,7.574886014778735e-06
298260,ONLY IF,"Indie, Free to Play, Adventure",95725.0,7.3621727199295605e-06
2500,SHADOWGROUNDS,Action,95552.0,7.141817031253476e-06
61700,MIGHT  MAGIC CLASH OF HEROES,"Strategy, RPG",95358.0,6.8947129641831805e-06
269290,LITECAM GAME 100 FPS GAME CAPTURE,"Video Production, Utilities",94754.0,6.125378652273585e-06
310510,DEATHTRAP,"Action, Indie, Strategy, RPG, Adventure",94513.0,5.818409166892429e-06
22180,PENUMBRA OVERTURE,"Action, Indie, Adventure",94492.0,5.7916607884982184e-06
266110,TOWER OF GUNS,"Action, Indie",94242.0,5.4732277123766985e-06
28000,KANE  LYNCH 2 DOG DAYS,Action,94169.0,5.3802452541492165e-06
420790,STARBREAK,"Action, Indie, Free to Play, Massively Multiplayer",94092.0,5.282167866703795e-06
235900,RPG MAKER XP,Web Publishing,93847.0,4.9701034521046995e-06
338170,RATZ INSTAGIB,"Action, Indie",93804.0,4.915332963011793e-06
249230,RISEN 3   TITAN LORDS,RPG,93480.0,4.502643696358306e-06
22120,PENUMBRA BLACK PLAGUE GOLD EDITION,"Action, Indie, Adventure",93432.0,4.4415045457429746e-06
2310,QUAKE,Action,93387.0,4.384186592041098e-06
57650,DUNGEONS   STEAM SPECIAL EDITION,"Strategy, RPG",93383.0,4.379091662823158e-06
111900,GUARDIANS OF MIDDLE EARTH,"Action, Strategy",93275.0,4.241528573938663e-06
63500,SWORDS AND SOLDIERS HD,"Action, Casual, Indie, Strategy",93097.0,4.01480422374014e-06
211260,THEY BLEED PIXELS,"Action, Indie",93020.0,3.9167268362947044e-06
25500,CRICKET REVOLUTION,"Indie, Simulation, Sports",92760.0,3.5855564371283215e-06
310080,HATOFUL BOYFRIEND,"Casual, Indie, Simulation",92398.0,3.1244653429043662e-06
316430,BATTLE OF EMPIRES  1914 1918,"Action, Strategy",92358.0,3.0735160507249144e-06
39190,DUNGEON SIEGE,RPG,92002.0,2.6200673503278687e-06
345660,RIDE,"Simulation, Sports, Racing",91958.0,2.5640231289304907e-06
397060,FAERIA,"Indie, Strategy, Free to Play, Massively Multiplayer",91948.0,2.5512858058856277e-06
212010,GALAXY ON FIRE 2TM FULL HD,"Action, Indie, Simulation, Strategy",91628.0,2.1436914684500806e-06
23450,GRAND AGES ROME,"Simulation, Strategy",91525.0,2.0124970410880096e-06
257400,FUSE,"Animation &amp; Modeling, Video Production, Utilities, Design &amp; Illustration",90757.0,1.0342706312426939e-06
209100,RESIDENT EVIL OPERATION RACCOON CITY,Action,90713.0,9.782264098453158e-07
264280,99 LEVELS TO HELL,"Action, Indie",90446.0,6.381398845475248e-07
63950,IL 2 STURMOVIK CLIFFS OF DOVER,Simulation,90442.0,6.33044955329585e-07
438640,LEGOR STAR WARSTM THE FORCE AWAKENS,"Action, Adventure",90247.0,3.8466715595479107e-07
