id_user,id_game,year,recommend,sentiment
AquaLazor,250600,2014,True,Positive
AquaLazor,286080,2014,True,Negative
AquaLazor,550,2013,True,Neutral
111190869,242860,2015,True,Positive
ashley6883,206500,2013,True,Positive
ayylilmayo,216250,2015,True,Negative
76561198066872262,233450,2013,True,Positive
76561198066885306,440,2014,True,Positive
76561198066899978,8870,2015,True,Neutral
76561198066899978,730,2014,True,Positive
76561198066899978,221100,2014,True,Positive
nataaloli,224760,2015,True,Positive
nataaloli,19680,2014,True,Positive
76561198066905703,291480,2014,False,Negative
76561198066908782,345200,2015,True,Negative
76561198066920208,227700,2014,True,Positive
76561198066935844,570,2015,True,Neutral
meZulu,4000,2014,True,Neutral
76561198066948279,440,2014,True,Negative
76561198066949312,570,2014,True,Neutral
76561198066958950,317360,2014,True,Positive
76561198066961576,440,2012,True,Positive
76561198066969270,113400,2015,False,Negative
76561198066974978,440,2013,True,Neutral
76561198066976132,105600,2014,True,Positive
76561198066976132,570,2015,True,Neutral
76561198066976180,322330,2014,True,Negative
chenzie,72850,2014,True,Negative
chenzie,8870,2013,True,Positive
chenzie,230410,2013,True,Positive
76561198066986281,570,2014,True,Positive
LPTHTF2,242050,2013,True,Neutral
LPTHTF2,269390,2015,True,Neutral
LPTHTF2,245550,2014,True,Positive
NiggaZuca,372000,2016,False,Neutral
xdstrange,4000,2014,True,Positive
therealtomschuster,230410,2014,True,Positive
therealtomschuster,355840,2015,False,Negative
dhansvid,304930,2015,True,Positive
dhansvid,271590,2015,True,Positive
dhansvid,376870,2015,True,Neutral
dhansvid,109600,2013,True,Positive
dhansvid,206440,2011,True,Neutral
dhansvid,222880,2015,True,Neutral
dhansvid,730,2015,True,Negative
76561198067029795,245170,2014,True,Neutral
76561198067034890,24200,2014,True,Positive
chuunnn,730,2014,True,Positive
chuunnn,224260,2014,False,Positive
76561198067044085,248820,2014,False,Negative
76561198067057443,252490,2014,True,Positive
pablow12345,42910,2014,True,Neutral
76561198067081484,226320,2013,True,Positive
106816544,304930,2014,True,Neutral
76561198067090020,72850,2013,True,Positive
76561198067098292,292140,2015,False,Negative
AnimeHex,205100,2014,True,Positive
AnimeHex,242760,2014,True,Positive
storagenez,232910,2014,True,Neutral
neoandmeo,313120,2015,True,Neutral
neoandmeo,305620,2015,True,Neutral
gabethedoggod,295110,2015,False,Positive
gabethedoggod,50130,2015,True,Negative
gabethedoggod,570,2010,True,Positive
gabethedoggod,252490,2015,True,Neutral
gabethedoggod,730,2015,True,Negative
gabethedoggod,24240,2015,True,Positive
gabethedoggod,304930,2015,True,Positive
76561198067127217,222880,2014,True,Positive
76561198067127217,219870,2014,True,Neutral
76561198067127217,13140,2014,True,Positive
76561198067127217,730,2014,True,Positive
76561198067127217,4000,2015,True,Negative
76561198067127217,273110,2015,True,Neutral
Ackkracck,241640,2014,True,Positive
bail420,17410,2015,True,Positive
Teamfortress2016,730,2014,True,Positive
drvengele,238960,2014,True,Neutral
Mattosization,329860,2010,True,Neutral
thatevilgenius,620,2014,True,Positive
76561198067194883,203290,2014,False,Negative
76561198067194883,301520,2014,False,Negative
76561198067200849,4000,2015,True,Positive
76561198067201254,550,2010,True,Positive
NakeeySon,224580,2013,True,Negative
76561198067237953,265770,2015,False,Negative
76561198067237953,236450,2014,True,Negative
76561198067237953,206500,2013,True,Positive
76561198067255082,200210,2014,True,Neutral
76561198067255082,304930,2014,True,Neutral
76561198067260542,273350,2015,True,Negative
76561198067266515,261030,2014,True,Positive
76561198067266515,207610,2014,True,Positive
dynamoburrito,200260,2013,True,Negative
dynamoburrito,8870,2014,True,Positive
dynamoburrito,203160,2014,True,Positive
dynamoburrito,221810,2013,True,Positive
dynamoburrito,620,2012,True,Positive
patrickkd1,620,2012,True,Neutral
ShirukeiPoH,550,2014,True,Neutral
ShirukeiPoH,250600,2014,True,Negative
BigDogSteeeeeeze,730,2015,True,Positive
jeshdotcom,730,2015,True,Positive
jeshdotcom,205100,2014,True,Neutral
denizyanki,251610,2015,True,Negative
HarrisonSteam34,4000,2015,True,Positive
4hwei,50650,2013,True,Positive
4hwei,432020,2016,True,Positive
4hwei,264360,2014,False,Negative
Says_REKT,213850,2014,True,Neutral
76561198067363479,24010,2014,False,Positive
76561198067363479,238260,2013,True,Positive
76561198067363479,208140,2013,True,Negative
76561198067371563,261030,2013,True,Neutral
microsoftwordwastaken,218230,2014,True,Negative
Z3R0ARMY233,317360,2014,True,Neutral
STARKILLER17890,233270,2013,True,Negative
76561198067431798,261030,2013,True,Positive
nicefellow,440,2015,True,Neutral
nicefellow,225260,2014,True,Neutral
76561198067492431,230410,2013,True,Neutral
76561198067492431,202970,2013,False,Neutral
mr_monkey09,207610,2013,True,Negative
mr_monkey09,210770,2013,True,Positive
mr_monkey09,440,2012,True,Positive
Mir007,9900,2015,False,Positive
76561198067505065,208090,2014,True,Negative
glorytothedprk,252490,2013,True,Neutral
76561198067514928,440,2015,True,Positive
svolmanis,94400,2014,True,Positive
76561198067518878,305620,2015,True,Positive
76561198067518878,247730,2014,True,Positive
76561198067519201,271590,2015,True,Neutral
xMsPanda,215120,2013,False,Negative
76561198067531628,226700,2014,False,Neutral
76561198067531628,218620,2014,True,Neutral
jcksm61,206210,2014,True,Positive
BrrownBearr,200260,2014,True,Positive
trolowik,304930,2017,True,Neutral
76561198067593799,346110,2017,True,Positive
76561198067598930,570,2014,True,Positive
76561198067602706,295110,2015,True,Positive
SMDA,730,2012,True,Negative
76561198067607507,211820,2014,True,Positive
76561198067607507,72850,2014,True,Positive
76561198067613878,12200,2013,True,Positive
76561198067613878,243470,2014,False,Negative
76561198067613878,203140,2014,True,Positive
76561198067633808,245550,2014,True,Neutral
76561198067633808,570,2013,True,Neutral
76561198067633808,250600,2014,True,Negative
DankASFMemes,220780,2014,True,Positive
goddeitysaviour,349700,2015,False,Positive
goddeitysaviour,371660,2016,True,Positive
goddeitysaviour,1250,2014,False,Negative
goddeitysaviour,440,2014,True,Positive
76561198067646194,50300,2015,True,Positive
76561198067646194,730,2012,True,Positive
76561198067688271,550,2014,True,Neutral
bmxliam,55140,2014,True,Positive
GVOS,440,2014,True,Neutral
memes2k18,206190,2014,True,Positive
memes2k18,4000,2014,True,Positive
memes2k18,67370,2014,False,Negative
76561198067704131,8930,2014,True,Positive
patrickdahatrick,91310,2013,True,Positive
76561198067711740,282070,2014,True,Positive
76561198067711740,212680,2015,True,Positive
76561198067711740,4560,2013,True,Positive
76561198067727994,13520,2015,True,Positive
red_og,252950,2015,True,Negative
red_og,570,2013,True,Positive
TerrariaMod,104700,2012,True,Positive
76561198067736118,251670,2015,False,Positive
verraldo,49520,2014,True,Positive
Willyloo,107410,2014,True,Positive
76561198067755161,251570,2014,False,Positive
76561198067755161,304930,2014,True,Negative
76561198067755161,238320,2014,True,Negative
Hudra12,263480,2014,True,Positive
Lanocra,8190,2014,True,Positive
Lanocra,221100,2014,True,Neutral
76561198067771967,239160,2015,False,Negative
76561198067771967,70000,2011,True,Positive
76561198067771967,1250,2015,False,Negative
76561198067771967,220240,2012,True,Positive
76561198067771967,238090,2015,True,Positive
76561198067771967,24240,2014,False,Positive
76561198067771967,730,2013,True,Positive
76561198067771967,440,2012,True,Neutral
76561198067774287,43110,2013,True,Neutral
76561198067794298,107410,2015,True,Neutral
76561198067794298,253710,2014,False,Positive
76561198067794298,22380,2010,True,Positive
76561198067794298,346900,2015,True,Neutral
76561198067794298,236110,2015,True,Positive
76561198067794298,261640,2015,True,Negative
76561198067794298,440,2012,True,Positive
StillChong,376570,2014,True,Positive
76561198067818566,440,2013,True,Positive
76561198067824493,17500,2014,True,Neutral
76561198067833100,221100,2014,True,Positive
76561198067841857,730,2015,True,Positive
deo1199,49520,2013,True,Positive
elarto56,423880,2015,True,Neutral
elarto56,570,2014,True,Neutral
elarto56,208090,2014,True,Neutral
elarto56,250180,2014,True,Neutral
elarto56,237740,2014,True,Neutral
76561198067875234,230410,2015,True,Neutral
DansHome2,10500,2014,True,Negative
death115,242760,2015,True,Neutral
billyjmc,730,2014,True,Positive
76561198067891679,211820,2013,True,Positive
76561198067892662,243870,2014,False,Neutral
76561198067892662,440,2014,True,Neutral
chapolinchgamer,237110,2014,True,Neutral
chapolinchgamer,440,2012,True,Neutral
76561198067906460,33220,2012,True,Neutral
76561198067910635,244850,2015,True,Negative
76561198067927375,4760,2013,True,Neutral
ItsMalvi,230410,2014,True,Positive
ItsMalvi,570,2014,True,Negative
ItsMalvi,218230,2013,True,Positive
Scrfiin,730,2014,True,Positive
Scrfiin,570,2014,True,Positive
Scrfiin,232090,2015,True,Neutral
Scrfiin,304050,2015,True,Neutral
Scrfiin,1250,2013,True,Neutral
76561198067953136,440,2015,True,Positive
weeeooowww,49520,2013,True,Positive
76561198067996086,239030,2013,True,Positive
76561198067997800,211420,2014,True,Positive
76561198067997800,297810,2014,True,Positive
I_really_dont_know,394360,2016,True,Negative
I_really_dont_know,113200,2015,True,Negative
76561198068004397,207140,2014,True,Positive
76561198068004397,418340,2016,False,Neutral
76561198068004397,570,2013,True,Neutral
76561198068013690,730,2015,False,Neutral
keractagon,226700,2014,False,Positive
keractagon,289130,2014,True,Positive
keractagon,48700,2014,True,Positive
keractagon,233860,2014,True,Positive
keractagon,211420,2014,True,Negative
keractagon,4000,2014,True,Positive
keractagon,233250,2014,True,Positive
keractagon,47780,2013,True,Positive
76561198068036732,238960,2015,True,Positive
76561198068036732,300080,2015,False,Negative
Chirox21,4000,2013,True,Neutral
Chirox21,570,2013,True,Neutral
Chirox21,240,2014,True,Neutral
76561198068069208,440,2013,True,Positive
tmailler,282070,2015,True,Negative
76561198068069824,221100,2013,True,Neutral
r1gby3,239140,2015,True,Positive
xShaxix,72850,2014,True,Negative
xShaxix,221910,2014,True,Neutral
xShaxix,252490,2014,True,Neutral
76561198068079333,39120,2013,True,Positive
76561198068079333,42680,2012,True,Positive
xboctisbest,281370,2014,False,Positive
xboctisbest,570,2014,True,Positive
xboctisbest,10,2014,True,Positive
76561198068085975,218620,2014,True,Neutral
76561198068086260,72850,2014,True,Positive
76561198068086260,257750,2014,True,Negative
76561198068086260,8870,2013,True,Positive
76561198068086260,208500,2013,True,Positive
76561198068086260,44320,2013,True,Negative
76561198068086260,8930,2013,True,Positive
76561198068086260,221380,2013,True,Neutral
76561198068086260,202970,2012,True,Negative
MrCucumberSauce,221100,2013,True,Positive
MrCucumberSauce,730,2014,False,Negative
aflooser,302830,2015,True,Positive
aflooser,40800,2015,True,Neutral
aflooser,220780,2014,True,Negative
aflooser,375600,2015,True,Positive
aflooser,304930,2015,True,Neutral
aflooser,221100,2013,True,Positive
godpostal,221640,2013,True,Negative
godpostal,218620,2013,True,Negative
godpostal,570,2014,True,Negative
godpostal,250400,2014,True,Positive
oldskool_retro,252490,2013,True,Negative
oldskool_retro,440,2014,True,Negative
76561198068121871,730,2015,True,Neutral
76561198068125093,730,2012,True,Neutral
76561198068125093,570,2010,True,Negative
76561198068125093,200510,2012,True,Positive
76561198068125093,292030,2015,True,Neutral
iforgotusername,72850,2013,True,Negative
iforgotusername,287700,2015,True,Positive
iforgotusername,311340,2015,True,Positive
iforgotusername,39140,2015,True,Positive
iforgotusername,228380,2015,True,Positive
iforgotusername,212480,2014,True,Positive
iforgotusername,4000,2013,True,Positive
jeremytan05,243870,2014,False,Negative
keaty100,225540,2015,True,Neutral
keaty100,265630,2015,True,Positive
keaty100,8190,2015,True,Positive
keaty100,224540,2014,True,Negative
keaty100,4000,2014,True,Negative
keaty100,304930,2014,True,Negative
keaty100,6060,2014,True,Positive
keaty100,244850,2014,True,Positive
76561198068141385,204360,2014,True,Positive
EdgyAllenPoe,107100,2015,True,Positive
EdgyAllenPoe,440,2014,True,Positive
EdgyAllenPoe,102700,2014,False,Neutral
76561198068149601,206500,2014,True,Positive
vardyparty,730,2015,True,Positive
76561198068164387,12900,2013,True,Positive
76561198068164387,49520,2013,True,Positive
76561198068187703,105600,2012,True,Positive
76561198068197203,220,2014,True,Positive
76561198068197203,550,2014,True,Neutral
76561198068197203,730,2014,True,Negative
76561198068197203,570,2014,True,Neutral
76561198068197203,440,2014,True,Neutral
76561198068197203,107100,2014,True,Positive
76561198068205361,223470,2014,True,Negative
76561198068207168,4000,2014,True,Negative
margeobur,4000,2014,True,Positive
margeobur,108800,2014,True,Positive
margeobur,730,2014,True,Positive
76561198068232371,4000,2013,True,Neutral
76561198068233289,301970,2014,True,Positive
76561198068233289,230410,2015,True,Positive
76561198068233289,244850,2014,True,Positive
76561198068234646,238320,2015,True,Positive
76561198068236546,49520,2015,True,Neutral
76561198068236546,205100,2013,True,Neutral
76561198068242211,105600,2014,True,Positive
76561198068242211,4000,2015,True,Positive
76561198068242211,244850,2015,True,Positive
76561198068242211,268750,2015,True,Positive
76561198068242211,319510,2015,True,Neutral
76561198068242211,322330,2015,True,Negative
76561198068242211,730,2015,True,Negative
76561198068242211,250340,2015,True,Neutral
76561198068242211,440,2012,True,Positive
daflyinskwirel,220740,2014,True,Negative
daflyinskwirel,570,2013,True,Positive
24453,271590,2015,False,Negative
24453,265930,2014,True,Negative
24453,218620,2014,True,Negative
Peteluke,113200,2014,True,Negative
shdetectivetaco,206500,2015,True,Negative
76561198068265347,99900,2011,True,Positive
76561198068265347,730,2015,False,Positive
76561198068265347,440,2012,True,Positive
76561198068265818,570,2014,True,Positive
76561198068283671,304930,2015,True,Neutral
oyhoyminoy,550,2014,True,Positive
oyhoyminoy,263760,2014,True,Positive
oyhoyminoy,4000,2014,True,Positive
kolreasdasdasd,440,2013,True,Neutral
kolreasdasdasd,223710,2015,True,Neutral
76561198068325461,288040,2014,True,Negative
76561198068325461,259080,2015,True,Neutral
76561198068325461,72850,2013,True,Positive
76561198068329154,304930,2014,True,Negative
DOTAultimate321100,730,2015,True,Negative
76561198068340253,105600,2014,True,Neutral
SandyTheWeeb,296470,2014,True,Neutral
SandyTheWeeb,22330,2014,True,Positive
SandyTheWeeb,261700,2014,True,Positive
SandyTheWeeb,250260,2015,True,Positive
SandyTheWeeb,246620,2015,True,Positive
SandyTheWeeb,47810,2014,True,Positive
SandyTheWeeb,22380,2014,True,Negative
2448531,440,2014,True,Positive
76561198068356197,72850,2014,True,Positive
cooltitan,4000,2014,True,Positive
isaacredfist,261820,2015,True,Positive
isaacredfist,1840,2014,True,Positive
isaacredfist,273110,2015,True,Positive
isaacredfist,224260,2011,True,Positive
isaacredfist,230410,2013,True,Positive
isaacredfist,102700,2015,True,Positive
isaacredfist,252490,2015,False,Positive
isaacredfist,730,2015,True,Positive
76561198068387908,4000,2014,True,Positive
76561198068388326,440,2012,True,Negative
76561198068401927,203770,2012,True,Neutral
76561198068409852,224260,2014,True,Positive
kaio-ken,67370,2012,True,Negative
axarator,225540,2015,True,Positive
axarator,412880,2015,True,Positive
axarator,12210,2014,False,Positive
axarator,228380,2015,True,Positive
axarator,4000,2010,True,Neutral
axarator,8190,2015,True,Positive
SerenityAndCans,4000,2015,True,Neutral
76561198068459426,318710,2014,True,Positive
ozzot2,236390,2014,True,Neutral
76561198068478204,200710,2014,True,Positive
76561198068481390,440,2015,True,Neutral
76561198068481390,273110,2015,True,Neutral
76561198068481390,354140,2015,True,Positive
76561198068481390,332800,2015,True,Positive
76561198068481390,4000,2015,True,Neutral
76561198068485743,393420,2015,True,Neutral
76561198068485743,346900,2015,True,Neutral
EntryFraggerLmao,730,2015,True,Positive
76561198068500978,48700,2014,True,Neutral
76561198068500978,24200,2013,True,Neutral
76561198068500978,200710,2013,True,Positive
76561198068506683,440,2014,True,Positive
76561198068507282,730,2014,True,Negative
76561198068507282,113200,2013,True,Positive
76561198068507282,17470,2013,True,Positive
76561198068523806,4000,2014,True,Positive
76561198068547407,225540,2015,True,Neutral
D-Frag,376870,2015,True,Positive
D-Frag,433340,2017,True,Positive
D-Frag,287290,2015,True,Positive
D-Frag,21100,2014,True,Positive
76561198068572619,570,2014,True,Positive
ezrakoenig,391540,2015,True,Positive
ezrakoenig,8930,2014,True,Positive
76561198068596019,344760,2015,True,Negative
76561198068596019,730,2014,True,Positive
76561198068601242,236390,2014,True,Positive
76561198068601242,221100,2014,True,Positive
76561198068601242,209870,2013,True,Positive
TechyMofo,212680,2013,True,Negative
TechyMofo,24240,2013,True,Negative
TechyMofo,218230,2013,True,Positive
76561198068613434,440,2014,True,Positive
BurntToastCasual,271290,2014,True,Positive
BurntToastCasual,730,2013,True,Positive
BurntToastCasual,440,2014,True,Positive
BurntToastCasual,33930,2013,True,Positive
BurntToastCasual,211820,2013,True,Positive
BurntToastCasual,570,2013,True,Positive
BurntToastCasual,218230,2013,True,Positive
76561198068618361,56400,2014,True,Positive
76561198068618361,266840,2014,True,Positive
76561198068620780,4000,2014,True,Positive
76561198068620780,105600,2014,True,Positive
76561198068620780,1840,2014,True,Positive
fusvanhaim,550,2013,True,Positive
fusvanhaim,219640,2013,True,Neutral
revickz,209870,2015,True,Positive
revickz,24240,2014,True,Positive
revickz,49520,2013,True,Positive
76561198068644182,105600,2013,True,Negative
osmosisbinlaiden,4000,2014,True,Neutral
76561198068647197,440,2014,True,Positive
octagu,730,2015,True,Neutral
76561198068653657,253710,2014,False,Negative
dogeBH,242760,2014,True,Neutral
dogeBH,570,2014,False,Negative
76561198068655831,218620,2015,True,Negative
76561198068665116,295110,2015,True,Neutral
romejanic,391540,2015,True,Positive
romejanic,383870,2016,True,Positive
romejanic,417860,2015,True,Neutral
76561198068676686,261030,2014,True,Positive
76561198068676686,241540,2014,True,Negative
TheMegaman96,730,2015,True,Positive
76561198068691029,232090,2015,True,Positive
76561198068691029,205100,2015,True,Positive
76561198068691029,354140,2015,True,Positive
76561198068691029,304930,2014,True,Neutral
76561198068691029,221640,2014,True,Negative
76561198068691029,223470,2014,True,Negative
76561198068691029,113200,2014,True,Positive
76561198068691029,202970,2014,True,Positive
76561198068691029,42700,2014,True,Positive
NeoZenith1,440,2015,True,Positive
NeoZenith1,338170,2016,True,Positive
NeoZenith1,333930,2010,True,Neutral
NeoZenith1,8870,2015,True,Negative
NeoZenith1,730,2015,True,Negative
NeoZenith1,218620,2015,True,Positive
NeoZenith1,261640,2015,True,Positive
NeoZenith1,49520,2015,True,Neutral
NeoZenith1,72850,2015,True,Negative
bibz121,344760,2015,True,Neutral
bibz121,221100,2014,True,Positive
bibz121,570,2014,True,Positive
bibz121,107410,2014,True,Neutral
bibz121,344860,2015,True,Positive
bibz121,232090,2015,True,Negative
76561198068747650,204360,2014,True,Positive
ipoyyy,570,2014,True,Neutral
doyalikemygun_player_of_games,372540,2016,True,Positive
doyalikemygun_player_of_games,323370,2015,True,Positive
76561198068781381,383080,2015,True,Neutral
Blew72,219640,2013,True,Positive
76561198068855801,266010,2015,True,Negative
fekoffucomunist,223710,2013,True,Neutral
fekoffucomunist,304930,2015,True,Neutral
fekoffucomunist,67370,2012,True,Positive
fekoffucomunist,22380,2015,True,Neutral
fekoffucomunist,224540,2015,True,Neutral
fekoffucomunist,218620,2015,False,Positive
fekoffucomunist,50130,2014,True,Neutral
fekoffucomunist,440,2013,False,Neutral
AstrazHD,440,2014,True,Positive
ThomWin,218130,2014,True,Negative
ThomWin,730,2015,True,Neutral
ThomWin,224760,2014,True,Negative
ThomWin,570,2014,True,Positive
76561198068892536,238960,2013,True,Neutral
76561198068960493,105600,2014,True,Negative
XbuffyX,440,2013,True,Neutral
76561198068981362,105600,2015,True,Neutral
76561198068981362,109410,2013,True,Negative
JustGetShrektGaming,4000,2014,True,Positive
JustGetShrektGaming,8190,2014,True,Positive
JustGetShrektGaming,730,2014,True,Positive
JustGetShrektGaming,440,2013,True,Positive
76561198068990827,243450,2014,True,Positive
UGPanda,248820,2014,True,Positive
shialebeoufmeme,383080,2015,True,Positive
shialebeoufmeme,730,2015,True,Positive
76561198069014271,440,2010,True,Positive
Fistfullofjam,283230,2014,True,Negative
Fistfullofjam,370100,2015,False,Negative
76561198069032355,233450,2015,True,Positive
76561198069032355,4000,2015,True,Positive
76561198069037365,8190,2014,True,Positive
fael7,730,2015,True,Neutral
ashcraft11,730,2013,True,Positive
ashcraft11,204300,2013,True,Positive
76561198069049572,220,2012,True,Negative
hakimijabba,440,2015,True,Positive
76561198069052461,266070,2014,False,Neutral
76561198069062368,211820,2013,True,Neutral
76561198069063597,221100,2015,True,Positive
76561198069066120,319630,2015,True,Neutral
76561198069066120,4000,2014,True,Neutral
76561198069066120,570,2014,True,Neutral
76561198069066120,245170,2014,True,Positive
76561198069066120,440,2014,True,Neutral
76561198069076906,216250,2014,True,Positive
76561198069079582,230410,2013,True,Positive
76561198069079582,253710,2014,True,Neutral
76561198069088118,440,2010,True,Neutral
76561198069089973,440,2014,True,Neutral
76561198069091678,730,2014,True,Positive
76561198069091678,265930,2014,True,Negative
MajesticRickGrimes,273110,2015,False,Positive
MajesticRickGrimes,241930,2014,True,Neutral
DaRkyOuTuBe,49520,2014,True,Neutral
76561198069107852,221100,2014,True,Negative
76561198069112012,3830,2014,True,Positive
fatpaynus,730,2015,True,Positive
beegeemdfk,730,2014,True,Negative
Count_Douch,49520,2014,True,Positive
Count_Douch,10090,2014,True,Positive
Count_Douch,208090,2014,True,Negative
Count_Douch,200710,2014,True,Negative
mypetjewjew,730,2014,True,Negative
mypetjewjew,55230,2014,True,Positive
76561198069162472,304930,2015,True,Negative
76561198069162472,4000,2015,True,Positive
jackodave,267530,2015,True,Positive
jackodave,265930,2014,True,Positive
Katzieon,324680,2015,True,Positive
Katzieon,207420,2013,True,Negative
Katzieon,283640,2016,True,Positive
Katzieon,107800,2013,True,Positive
Katzieon,107310,2015,True,Negative
Katzieon,41800,2013,False,Negative
Katzieon,107200,2013,False,Negative
mightywallposter,200710,2014,True,Positive
76561198069172038,440,2014,True,Neutral
76561198069172206,440,2014,True,Positive
Slavonic,730,2014,True,Positive
Slavonic,252950,2015,True,Positive
Slavonic,433850,2016,True,Positive
Slavonic,313160,2014,True,Positive
Slavonic,281370,2014,True,Neutral
76561198069187824,203830,2014,True,Positive
ihavebadballslol,218620,2015,True,Negative
traetlad,259080,2013,True,Positive
traetlad,8190,2013,True,Positive
therealwascal,252490,2015,True,Positive
TrexorX,302830,2015,True,Neutral
TrexorX,440,2015,True,Neutral
TrexorX,283230,2015,True,Neutral
TrexorX,24240,2015,True,Neutral
ThePON3Wolf,319510,2015,True,Positive
ThePON3Wolf,295110,2015,True,Positive
ThePON3Wolf,333930,2015,False,Negative
76561198069249316,105600,2014,True,Positive
76561198069250086,219640,2015,True,Positive
76561198069278752,570,2014,True,Negative
Bigodyddasa,8870,2014,True,Positive
Bigodyddasa,49520,2014,True,Positive
Bigodyddasa,730,2014,True,Positive
Bigodyddasa,440,2014,True,Positive
Bigodyddasa,620,2014,True,Positive
kesduja,221640,2014,True,Positive
76561198069299144,211420,2013,True,Positive
76561198069330970,440,2014,True,Positive
76561198069334653,211820,2014,True,Negative
76561198069334653,364510,2015,True,Negative
76561198069366851,440,2010,True,Neutral
dmitry_who,278970,2015,True,Neutral
dmitry_who,4000,2015,True,Positive
dmitry_who,99900,2015,True,Positive
76561198069399322,247910,2014,False,Negative
76561198069399454,271590,2015,True,Negative
76561198069404035,440,2013,True,Negative
Gutzen,212180,2014,True,Negative
_absolutezero_,440,2012,True,Neutral
6367468774734664754,221640,2014,True,Positive
76561198069467772,271290,2014,True,Positive
76561198069467772,224260,2013,True,Neutral
BrodiePlayz,301520,2014,True,Positive
BrodiePlayz,730,2012,True,Positive
BrodiePlayz,304930,2015,True,Positive
Xavierdotcom,730,2014,True,Positive
Esenix,730,2014,True,Neutral
76561198069485775,65800,2013,True,Positive
76561198069486326,250620,2015,True,Positive
funky4tacos,286080,2014,True,Positive
funky4tacos,4000,2013,True,Neutral
funky4tacos,375950,2015,False,Positive
funky4tacos,304050,2015,True,Negative
funky4tacos,51100,2013,True,Positive
76561198069487879,730,2014,True,Negative
imthedankestofthedankest,24200,2011,True,Positive
Chunkmonky7,400,2014,True,Positive
76561198069493443,51100,2014,True,Positive
76561198069514229,4000,2015,True,Neutral
harbirboisawesome,440,2012,True,Positive
PussySlaya69420,219740,2014,True,Negative
ruemz1,730,2015,True,Positive
ruemz1,205100,2012,True,Positive
ruemz1,49520,2012,True,Neutral
ruemz1,8850,2012,True,Positive
ruemz1,620,2012,True,Negative
realSMFC,243870,2014,True,Positive
cytress,91310,2013,True,Positive
cytress,219640,2013,True,Positive
cytress,730,2013,True,Positive
Steam-TennisBall,440,2014,False,Negative
76561198069548029,239350,2013,True,Neutral
theserarepierogidoe,32470,2014,True,Positive
theserarepierogidoe,238460,2014,True,Positive
razzer_serbia_2,271590,2015,True,Positive
razzer_serbia_2,252490,2014,True,Negative
razzer_serbia_2,4000,2013,True,Negative
razzer_serbia_2,251060,2015,True,Negative
43643532,220240,2015,True,Neutral
76561198069567985,35720,2013,True,Positive
76561198069575870,304930,2015,True,Negative
76561198069575870,35140,2015,True,Positive
76561198069575870,730,2014,True,Positive
76561198069583492,221100,2014,False,Positive
CS101HU,440,2013,True,Positive
76561198069590590,7520,2013,True,Positive
76561198069590590,1930,2013,True,Positive
76561198069590590,244850,2013,True,Positive
76561198069598294,218230,2014,True,Neutral
76561198069599200,214770,2014,True,Positive
Element_Tempest,4000,2014,True,Positive
61241571,730,2015,True,Positive
MitchThePenguin,252490,2014,True,Negative
Afanofstaff,236850,2013,True,Positive
76561198069609576,440,2014,True,Positive
ohmygodtheykilledkennyyoubastard,730,2014,False,Negative
76561198069623107,730,2015,True,Positive
76561198069625198,105600,2015,True,Positive
76561198069628927,730,2012,False,Positive
LivingThought,333930,2015,True,Positive
_Jezzah_,304930,2014,True,Positive
DeCaptin,730,2014,True,Neutral
aerodynasaur,4000,2015,True,Neutral
Shotfirerkid,730,2015,True,Negative
76561198069679264,4000,2014,True,Positive
76561198069679264,65800,2014,True,Positive
76561198069679264,440,2012,True,Positive
76561198069679264,17500,2012,True,Neutral
76561198069688312,440,2015,True,Positive
76561198069688746,301520,2015,True,Positive
Ifeelfree,269210,2015,True,Neutral
Ifeelfree,221100,2015,True,Positive
Ifeelfree,440,2015,True,Negative
76561198069694509,242860,2014,True,Positive
FacelessSweatshopWorker,570,2010,True,Positive
herplerp,238960,2014,True,Positive
herplerp,245170,2014,True,Positive
herplerp,304930,2014,True,Neutral
76561198069732280,730,2014,True,Neutral
76561198069732280,204360,2014,True,Neutral
76561198069747054,232090,2015,True,Negative
76561198069747054,253710,2014,False,Negative
76561198069747054,299860,2015,True,Positive
76561198069747054,242760,2014,True,Positive
76561198069747054,270550,2014,True,Positive
76561198069751836,440,2013,True,Positive
76561198069754179,413150,2016,True,Positive
Awobabobbob,272510,2014,True,Positive
76561198069812039,4000,2010,True,Neutral
76561198069821382,346110,2017,False,Neutral
76561198069827380,730,2014,True,Positive
76561198069827380,346900,2015,True,Neutral
76561198069827380,55230,2013,True,Negative
76561198069834813,302830,2014,True,Negative
76561198069834813,349700,2015,True,Negative
KnightSC,218620,2013,True,Neutral
69133709,304930,2015,True,Positive
darthdan97,10090,2014,True,Positive
darthdan97,620,2014,True,Positive
76561198069898048,730,2015,True,Positive
76561198069902636,570,2014,True,Positive
76561198069903288,8870,2014,True,Negative
76561198069905372,226700,2014,True,Positive
billread99,33930,2013,True,Positive
76561198069921017,730,2014,True,Negative
firstshop,730,2015,True,Neutral
76561198069930839,213670,2014,True,Positive
General_Fish,440,2014,True,Positive
76561198069987074,242680,2015,True,Positive
76561198069987074,274190,2014,True,Negative
expos,730,2015,True,Neutral
expos,440,2014,True,Negative
76561198069987808,206420,2013,True,Positive
KRISPY_DREME,236390,2015,True,Positive
KRISPY_DREME,107410,2013,True,Positive
KRISPY_DREME,570,2015,True,Positive
76561198069993286,440,2013,True,Positive
